Data File Name,Eukaryote Total RNA Nano_2020-10-22_11-27-32.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\Data\2020-10-22
Date Created,"Thursday, October 22, 2020 6:27:31 PM"
Date Last Modified,"Thursday, October 22, 2020 6:56:41 PM"
Version Created,B.02.10.SI764
Version Last Modified,B.02.10.SI764
 
Assay Name,Eukaryote Total RNA Nano Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\RNA
Assay Title,Eukaryote Total RNA Nano
Assay Version,2.6
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,1060
 
Time,Value
17,-6.660581E-02
17.05,-7.575335E-02
17.1,-7.128345E-02
17.15,-6.079638E-02
17.2,-5.233697E-02
17.25,-5.445799E-02
17.3,-6.324565E-02
17.35,-7.998414E-02
17.4,-9.753168E-02
17.45,-0.1043462
17.5,-9.797981E-02
17.55,-8.887479E-02
17.6,-8.037451E-02
17.65,-6.476064E-02
17.7,-4.951929E-02
17.75,-3.876499E-02
17.8,-1.497666E-03
17.85,4.144671E-02
17.9,6.271739E-02
17.95,6.156478E-02
18,3.835044E-02
18.05,1.052428E-02
18.1,-1.220094E-02
18.15,-3.519257E-02
18.2,-0.0428586
18.25,-5.398061E-02
18.3,-5.654381E-02
18.35,-5.778014E-02
18.4,-5.384062E-02
18.45,-4.029762E-02
18.5,-2.757615E-02
18.55,-1.394845E-02
18.6,2.158573E-02
18.65,4.357555E-02
18.7,3.723832E-02
18.75,2.118534E-02
18.8,2.401884E-02
18.85,2.126749E-02
18.9,9.462871E-03
18.95,8.915656E-03
19,3.954178E-03
19.05,-2.331641E-02
19.1,-4.735733E-02
19.15,-4.267265E-02
19.2,-0.033763
19.25,-1.518915E-02
19.3,1.933263E-02
19.35,4.972396E-02
19.4,8.419162E-02
19.45,0.1124577
19.5,0.1424378
19.55,0.154673
19.6,0.1468793
19.65,0.1402266
19.7,0.1274811
19.75,0.1063703
19.8,9.532142E-02
19.85,8.668018E-02
19.9,7.088337E-02
19.95,6.303844E-02
20,6.788313E-02
20.05,6.902806E-02
20.1,7.433314E-02
20.15,8.054542E-02
